;ID;Post_URL;Img_URL;Likes;Owner;Text;Date
80;CLonAMXpINW;http://instagram.com/p/CLonAMXpINW;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/153423019_5008019209270215_8773985725275531586_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=PVyod2_6iEIAX_tIp1L&tp=1&oh=9e02d21845489305bfb76d1fd8503ce4&oe=60618919;415;4038492808;Sono passati 7 anni dalla tua tragica scomparsa. Ci ritroviamo come spesso ci capita a ripensare a te, a rivivere quei momenti passati insieme a te spensierato e allegro parlando dei casini combinati delle sbronze e delle mille avventure in giro per la città e per l'Italia e così ci stringiamo tutti nel tuo ricordo mentre sorridiamo e piangiamo allo stesso tempo perché tu sei qua, canti e bevi  ancora con gli ultrà. Ovunque tu sarai non ti scorderemo mai... • • • • #ultras #hooligans #football #casual #awaydays #ultrasworld #tifo #casuals #fans #curvanord12palermo #casualstyle #tifosi #palermocalcio #ultra #hooligan #ultraslife #calcio #like #ultrasliberi #soccer #seried #ssdpalermo #fieridinoistessiservidinessuno #appartenenza #forzapalermo #palermo_bestphoto #ultrasitalia;23/02/2021 13:21
81;CLofsq-KrOj;http://instagram.com/p/CLofsq-KrOj;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/153477044_713761505999636_464793956668357957_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=HPC0ebRHE4gAX9Xqypv&tp=1&oh=002f064672ca3abde7a1e0deae376dc1&oe=6061A85B;31;7716601843;Matteo #italia #italy #<U+0001F1EE><U+0001F1F9> #<U+2764><U+FE0F> #<U+0001F499> #facebookmatteomatt @la_brescia_ultras @iribellideglistadi #lombardia #brescia #bresciani #1970 #curvanordbrescia #curvanord #curva #ultrasbrescia #ultras #ultrasliberi #nonmollaremai #vincere #forzabrescia #shooting #<U+0001F4E3> #<U+26BD><U+FE0F> #<U+0001F60E>;23/02/2021 12:17
82;CLod9gKDeUH;http://instagram.com/p/CLod9gKDeUH;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/153421547_383941226379754_5304290600201436063_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=T9yBPjS7k8IAX8QyOcF&tp=1&oh=9d2a516d767851abd7b0382cc1c17ea3&oe=606006AD;598;33877216267;Ultras portrait <U+0001F3A8><U+0001F464>  #ultras  #hooligans  #againstmodernfootball #nopyronoparty  #ultraslife   #ultrasmentality #keepitcasual #footballultras  #ultrasliberi #hooligan #ultrastifo #ultrasworld #ultrasculture #hools #hooligan #casualsfootball #casualultra   #tifo #hooliganscene #awaydays #playersleavecoachesleavewestayalifetime #tifo  #barrabravas;23/02/2021 12:02
83;CLodz-ijR3s;http://instagram.com/p/CLodz-ijR3s;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152551866_486644442372984_1404956320752137917_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=jYmxhvioZpQAX8_irAO&tp=1&oh=fa11eff6648ad96e7d0128205d278462&oe=606044D1;14;7304912617;<U+041F><U+0443><U+0445><U+043E><U+0432><U+0438><U+043A> Stone Island  Size L Price 37000 RUR  <U+0411><U+0440><U+044E><U+043A><U+0438> sports Stone Island  Size L Price 9500 RUR  Stone Island <U+043A><U+043B><U+044E><U+0447><U+043D><U+0438><U+0446><U+0430> Price 5500 RUR   <U+0416><U+0434><U+0451><U+043C> <U+0432><U+0430><U+0441> <U+0435><U+0436><U+0435><U+0434><U+043D><U+0435><U+0432><U+043D><U+043E> <U+0441> 12:00 <U+0434><U+043E> 21:00  <U+043C>. <U+041F><U+0440><U+043E><U+0441><U+043F><U+0435><U+043A><U+0442> <U+041C><U+0438><U+0440><U+0430>, 27 , <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>  #hooligans #casuals #ultras #awaydays #acab #stoneisland #casualmoscow #nopyronoparty #ralphlauren #casualclobber #casuallyobsessed #againstmodernfootball #fredperry #ultrasworld #clobber #casualwayoflife #casuallife #casuallook #tifo #ultrasliberi #ultrasmentality #pyro #ultrastyle #ultraslife #anf #1312 #casualgirl <U+0001F4F8>@sorokina_mp;23/02/2021 12:00
84;CLocXE4KuSo;http://instagram.com/p/CLocXE4KuSo;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152380536_921221968616006_815843868682414443_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=HHDkoPvk65IAX8wqUoe&tp=1&oh=de87b5a842bfeea3eff2ddb522255727&oe=605F7E03;5;7716601843;Matteo#italia #italy #<U+0001F1EE><U+0001F1F9> #<U+2764><U+FE0F> #facebookmatteomatt @curva.sud.milano_ #curvasudmilano #lombardia #milano #milan #curvasud #curva #ultrasmilan #ultras #ultrasliberi #nonmollaremai #vincere #forzamilan #shooting #<U+0001F4E3> #<U+26BD><U+FE0F> #<U+0001F60E>;23/02/2021 11:48
85;CLoUH7RDCOR;http://instagram.com/p/CLoUH7RDCOR;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152426224_246887860449967_8408380692120898391_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=LhKr2VXzyrYAX-hJk07&tp=1&oh=2862cf7c65b7478152d88789036af617&oe=6038CCDA;80;43603018858;When Lazio score! <U+0001F44F><U+0001F3FC><U+0001F1EE><U+0001F1F9>  Follow @thisisourground for more <U+0001F525>  -  #ultras #ultrasmentality #ultrasworld  #pyro #tifo #ultrasmalaya #hooligan #hooligans #hools #soccer #football #support #matchday #footballculture #acab #1312 #stoneisland #ultrasliberi #ultraslife #ultrastyle #thisisourground #sslazio #sslazio1900 #sslazio1900<U+26AA><U+FE0F><U+0001F535> #lazio #lazioroma #roma #seriea #italy #italia;23/02/2021 10:37
86;CLoUIbSDvjw;http://instagram.com/p/CLoUIbSDvjw;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152805013_720516222000894_1557324397798434867_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ZkSGhi2z1IoAX8mZbs3&tp=1&oh=1fcb1302cc246bd73b95f82bf26c4435&oe=60613735;205;6119523660;NO all' articolo 9 • • • #commandoultras  Partner: @italian_ultras_stickers   #ultras #ultrasworld #ultrasliberi #ultrastyle #hooligans #hooligansmagazine #menovincipiucanto #fuorigliultrasdallegalere #ultras #hooligans #noallatesseradeltifoso #fuorigliultrasdallegalere #diffidaticonnoi #controilcalciomoderno #noallerepressioni #controladigos #controlediviseblu #sports #sport #active;23/02/2021 10:36
87;CLoO5rbA8IG;http://instagram.com/p/CLoO5rbA8IG;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/153794385_2794544804145671_4301807304788552854_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=41Zbt_rna1gAX-mdOhq&tp=1&oh=55a0325eb7bb601a6e3481ea5ca3b313&oe=6061645C;235;4115066643;<U+0001F49B><U+0001F499> . . #brøndbyif #ultras #ultrasworld #ultrasliberi #football #fussball #calcio #noalcalciomoderno;23/02/2021 09:50
88;CLoJahVDPBY;http://instagram.com/p/CLoJahVDPBY;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152779536_1142861786155819_3125225121841386072_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=HkL1E-BDnvoAX9h1QBy&tp=1&oh=6182d5f02ecdade1331ca0884678792a&oe=606175F6;48;43603018858;Ac Milan fans before the Derby della Madonnina against Inter last sunday!<U+0001F1EE><U+0001F1F9><U+0001F44F><U+0001F3FB> 21.02.21  Follow @thisisourground for more <U+0001F525>  -  #ultras #ultrasmentality #ultrasworld  #pyro #tifo #ultrasmalaya #hooligan #hooligans #hools #soccer #football #support #matchday #footballculture #acab #1312 #stoneisland #ultrasliberi #ultraslife #ultrastyle #thisisourground #curvasudmilano #acmilan #milano #curvasudmilan #curvasud #acmilan1899 #acmilannews #acmilanindonesia #weareacmilan;23/02/2021 09:02
89;CLoH19ohDmB;http://instagram.com/p/CLoH19ohDmB;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152356357_513022556347476_6351923826571955697_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=pw18vHotxfcAX_AI8Gz&tp=1&oh=008337e7f59bcead0e7191a510cc6871&oe=60614583;29;4870585321;#ultras #ultrasmentality #ultrasworld #ultraslife #ultrastifo #ultrasromania #ultrasliberi #ultrastyle #hooligans #hooliganstv #bucharesthooligans #football #stadium #againstmodernfootball #steauasuntemnoi #hunters2004 #era2006 #glas2006 #vacarm2002 #bandaultra #shadows2008 #southboys2004 #outlaws2006 #steauabucharest #sudsteaua #romania #bucharest #1947 #acab Sursa : @a.s.a.1947;23/02/2021 08:48
90;CLoHeVKjnol;http://instagram.com/p/CLoHeVKjnol;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152471978_728964507988033_2037994219653759852_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=n1__UsqfxVEAX8JVQtC&tp=1&oh=719f32acd0f0971e0426b6b3487e0ef3&oe=6061B580;156;32166148079;• AS ROMA [ 80s ]  . . . #tifo #tifosi #ultrasitalia #ultrasitaliani #calcio #ultraslife #ultrasliberi #ultraslifestyle #ultras #ultrasworld #ultrastyle #ultrastifo #asroma #asroma1927 #asromaultras #asromanews #ultrasroma #forzaroma #forzaromasempre #forzaroma<U+0001F49B><U+2764><U+FE0F> #hincha #hinchada #footballfans #kibice #supporters #nopyronoparty #uefamafia #pyroisnotacrime #curvasud #curvasudroma;23/02/2021 08:45
91;CLoEzhSDTu4;http://instagram.com/p/CLoEzhSDTu4;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152737408_3519160044877324_5562093304986846266_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=42iPt89_CrAAX8NNpW6&tp=1&oh=fe48167cce73fb4549baae760d7bc933&oe=6061E958;256;8926196737;Cracovia Kraków traininig <U+0001F1F5><U+0001F1F1> . . #judegang #cracoviakraków #cracoviakrakow #cracoviaultras #antywisla #polishfans #polscykibice #stadionowioprawcy #ultras #tifo #hools #hooligans #ultrasworld #ultrastifo #ultrasstyle #ultraslife #ultrasliberi #ultrasmentality #footballfans #footballfanatics #footballhooligans #fanatics #supporters #footballultras #againstmodernfootball #tifosi #ontour #awaydays #nopyronoparty #hooltras;23/02/2021 08:22
92;CLoCQK1A6Cz;http://instagram.com/p/CLoCQK1A6Cz;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152400718_1045305702657581_8113164454073883440_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=epryObUJNlMAX-rzn9Q&tp=1&oh=a5eeaaa9f3443ad2b000ecfb40e426ea&oe=606046AC;25;11636684938;"<U+0001F4C6> Mercoledì 24 Febbraio <U+0001F3DF><U+FE0F>Stadio ""Aci & Galatea"" <U+0001F55C>Ore 14:30  <U+0001F1F1><U+0001F1FB> Acireale-Troina<U+0001F525>  Forza Ragazzi <U+2764><U+FE0F> • • • #passioneementalità #ultrasacireale #goodmorning #ultrasliberi #birraebotte #acirealetroina #noncinepinuddu #nonciavretemaicomevoletevoi #oconnoiocontrodinoi #birra #fumogeni #bordello #unicapassione.";23/02/2021 08:00
93;CLoCPWWo-Vd;http://instagram.com/p/CLoCPWWo-Vd;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e15/153404585_608950043302904_97271945647572181_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=OEO3O0KYrtoAX89u1he&tp=1&oh=ce3fa5088f794ac9325dc806dda7bbca&oe=605E2B3B;15;3453999269;Witamy! <U+0001F60E>  #PolscyKibice #Kibice #Ultras #Supporters #Poland #Fans #FootballFans #PolishHooligans #Passion #UltrasFans #Hooligans #UltrasWorld #UltraStyle #UltrasTifo #CasualUltras #AvantiUltras #OtwieracStadiony #soccer #nopyronoparty #footballculture #footballhooligans #UltrasLiberi #photooftheday #Widzew #Lódz #FC #sexygirl #polishgirl #s4s #f4f;23/02/2021 08:00
94;CLn-f4SHCw7;http://instagram.com/p/CLn-f4SHCw7;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152751345_1544545962406687_1483658663870222538_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=ckfNQOsJqy4AX94JRxd&tp=1&oh=dfc7af29e0c48814777d87c047b4d1d1&oe=6060849B;187;24992039077;Archiv 2007 - Derby daham... #derby #wienerderby #skrapid #rapidwien #blockwest #shfg #ultras #magischerscr #hütteldorf #weststadion #skrapidwien #rapidwienlebenssinn #1899 #rekordmeister #tifo #gate13 #ultrasrapid #traditionsverein #traditionsklub #ultrasnürnberg #fradi #ferencvaros #groundhopping #groundhopper #glubb #veneziamestre #ultrasliberi #ultraslife #SCR #kämpfenundsiegen;23/02/2021 07:27
95;CLn8Q79lxCR;http://instagram.com/p/CLn8Q79lxCR;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152519947_923560675138465_3294251471234184984_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=b7k-t31q3PQAX8X7K-V&tp=1&oh=8b0d28831838a2118ea9fe057314054b&oe=605E96E0;24;6897044044;Legendarna marka #AlphaIndustries obecna w sklepie TMK<U+2708><U+FE0F>   <U+0001F449><U+0001F449><U+0001F449> www.SklepTMK.pl  #casual #football #ekstraklasa #pilkanozna #kibice #fanatycy #tomykibice #tmk #ubrania #koszulki #bluzy #moda #dlaniego #skleponline #ultras #acab #allcopsarebastards #1312 #ultrastifo #ultraslife #ultrasliberi #match #ultrasworld #fanatic;23/02/2021 07:07
96;CLnPkhpMDzf;http://instagram.com/p/CLnPkhpMDzf;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/153179533_178721774017448_1363805288363162763_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=oC8v-5G9f7YAX8CncGB&tp=1&oh=60516d5214061834d66f50b53e2baee3&oe=605F677A;11209;2237021545;40 YEARS AGO  On February 22, 1981 Don Diego Maradona played his first official match with the Boca Juniors shirt.  #dios #football #mountains #naturephotography #nature #pyro #pyroshow #nopyronoparty #ultrasmentality #againstmodernfootball #photography #fanatic #ultraslife #hooligans #instagood #stadium #instagood #awaydays #fanatics #tifo #ultrasliberi #433 #futbol #naturelovers #instapic;23/02/2021 00:37
97;CLnOTColmHy;http://instagram.com/p/CLnOTColmHy;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152372854_120654346645266_2614267274310766965_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=G58rfiAyQuYAX8Ul3dc&tp=1&oh=cfc7d9f01528b1cbf8d6f7b7210eef87&oe=6038F365;7;40039126289;ALGERIA / CR BELOUIZDAD / ULTRAS FANATIC REDS . . . . . #ultrastifo #ultrasliberi #ultrasworld #ultraslifestyle #ultrasstyle #ultras #ultrasmentality #ultrastifo #ultraslan .;23/02/2021 00:27
98;CLnNoaXFFXz;http://instagram.com/p/CLnNoaXFFXz;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152468276_255906619352993_3219760325603481306_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=85c5tIWgj28AX-qIf7C&tp=1&oh=8de71ee37c97427ab84716245ed7d7a0&oe=6038E5CB;3;40039126289;ALGERIE / USM ALGER /OULED EL BAHDJA . . . . . . #ultras #ultrasworld #ultrasstyle #ultrasmentality #ultraslife #ultrastifo #ultrasliberi #ultraslifestyle #ultrasmalaya;23/02/2021 00:21
99;CLnJvpDj2ee;http://instagram.com/p/CLnJvpDj2ee;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/152798634_1406126216388975_1217766203476259506_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=y3xuwXI9KSsAX_71v-n&tp=1&oh=087b5c2517cb507801a4ee4a271bc5e8&oe=605FC0F3;8;12735137795;Disponibile per essere personalizzato per la vostra squadra#ultrasstickers #ultras #ultrasliberi  #ultras_stickers_product #stiledivita #ultrasstyle #stileultras #ultra #fumogeni #pyro #pyroisnotacrime #adesivi #adesivo #adesivoultras #grafica #graficaultras #1312 #ultraslife #graficaultras #noface #nofacenoname #pyro;22/02/2021 23:46
100;CLnHdhvnAVA;http://instagram.com/p/CLnHdhvnAVA;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/153333642_117044240362137_1569289845468706310_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=iMxTb1TebYEAX_VdHoA&tp=1&oh=c1f37e00d18a238ccd014146d710f863&oe=605EE195;247;7046778638;Il nostro presidente li voleva lontano dallo stadio, Aveva fatto credere a tutti  che loro erano il MALE della società....,   MA ALLA FINE UN CORO SI ALZERÀ SOLO GLI ULTRAS VINCONO SEMPRE!!!!! @officialsscnapoli @paroladeltifoso @raf_auriemma @carloalvino1926 #napoli #naples #forzanapolisempre #forzanapolisempre #forzanapolisempre<U+0001F499> #forzanapoli #forzanapolisempre<U+0001F499><U+26BD><U+FE0F> #forzanapoli<U+0001F499> #forzanapolisempre<U+0001F499><U+26BD> #partenope #partenopei #partenopeo #partenopea #napoletana #napoletano #napoletani #napoletanadoc #curvaa #curvaanapoli #stadiodiegoarmandomaradona #stadiosanpaolo #ultrasnapoli #ultrasliberi #sologliultrasvinconosempre #sologliultrasvinconosempre<U+0001F4AA> #sologliultrasvinconosempre<U+0001F499><U+26BD><U+FE0F> #naplesitaly #ultras #ultrasontour #ultrasontour<U+0001F68C>;22/02/2021 23:26
101;CLnG999LPIh;http://instagram.com/p/CLnG999LPIh;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/153611832_888574318350144_8877164520244678045_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=i5rKiCITR_0AX8fw3Js&tp=1&oh=0030952e7adea89e339d38575c4126e3&oe=605F67AB;417;6492225114;#finoallafine #curvascirea #ultrasliberi #ultrasjuve #ultras;22/02/2021 23:22
102;CLnGDROn_Ko;http://instagram.com/p/CLnGDROn_Ko;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152463516_1339975719686131_9028956484505559456_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=7vTy0hV7UvMAX-GBZ3s&tp=1&oh=4957cae7c6154bf284d53636601294d5&oe=60603E49;23;2113682843;E SE QUEST'ANNO POI PASSASSE IN UN ISTANTE  VEDI AMICO MIO COME DIVENTA IMPORTANTE CHE IN QUESTO ISTANTE CI SIA ANCH'IO  #fienodoro #osteria #bergamononmolla #pranzo #lavoro #pausapranzo #ansèamòchè #liberidivolare #liberidisognare #lannocheverrà #dalla #curvanordbergamo #ultrasliberi #atalantabc<U+26AB><U+FE0F><U+0001F535>;22/02/2021 23:14
103;CLnA_KwjugX;http://instagram.com/p/CLnA_KwjugX;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152507405_823047078284190_5535126023947641174_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=h9CGJpVY9fwAX8Z8Whw&tp=1&oh=4bab117e99c642eaa02e97e5d39e2787&oe=6038D28E;102;43603018858;#onthisdaygroud One year ago FC St. Pauli a supporters awat in Hamburg!<U+0001F1E9><U+0001F1EA> HSV- FC St. Pauli 22.02.20  Follow @thisisourground for more <U+0001F525>  -  #ultras #ultrasmentality #ultrasworld  #pyro #tifo #ultrasmalaya #hooligan #hooligans #hools #soccer #football #support #matchday #footballculture #acab #1312 #stoneisland #ultrasliberi #ultraslife #ultrastyle #thisisourground #stpauli #sanktpauli #pauli #fcstpauli #fcsp #hamburg #hsv #hamburgersv;22/02/2021 22:31
104;CLnAvaHjjyt;http://instagram.com/p/CLnAvaHjjyt;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152480553_2857582841227092_2354545204409074789_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=EtN06EiHKe0AX-Yap19&tp=1&oh=a63e482f888e5c21bc77418deacba627&oe=6061B214;63;33961111263;Seguite i nostri amici di @fortblake<U+0001F339>il primo brand #streetcasual, ispirato alla moda e al calcio inglese, e prodotto in Italia.<U+0001F1EE><U+0001F1F9> Utilizzate il codice 'CASUAL' per avere il 20% di sconto su www.fortblake.com #casual#casuals#casuallook#casuallife#casualstyle#casuallifestyle#casuallyobsessed#casualobsessed#casualitalia#casualengland#ultras#ultrasstyle#ultraslife#ultrasliberi#ultrasitalia#hooligan#hooligans#lads#casuallads#itali#ultrasitaliani#british#england#stoneisland#thenorthface#likeforlikes#followus#followme#follow;22/02/2021 22:27
105;CLm-v7GCr5S;http://instagram.com/p/CLm-v7GCr5S;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152999428_353507255716010_8677296443055101569_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=DP0WHOfzKFEAX_XucSN&tp=1&oh=1a07affa82386b2a83581022dfbd8cde&oe=6038B4BC;55;33545659335;La Curva Sud Milano carica la squadra prima del derby contro l'Inter!  #milan #derby #curvasud #banditi #rossoneri #diavolo #ultras #ultrasitaliani #ultrasliberi #ultraspersempre #vitadaultras;22/02/2021 22:12
106;CLm-fxPjDsK;http://instagram.com/p/CLm-fxPjDsK;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152519947_277268297251124_6974922157648967065_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=A1MduLsIDS4AX_Lu5Uq&tp=1&oh=9733ae023c037633d65aa18203d5af03&oe=60618636;176;19589371908;NO PYRO, NO PARTY! <U+0001F525><U+0001F525><U+0001F525>  #ultrasmentality#ultras#ultrasworld#ultraslife#ultrastifo#ultrasliberi#ultrasstickers#ultrasstyle#nopyronoparty#nofacenoname#againstmodernfootball#hooligans#hooliganstv#acab#1312#ultrasgirl#ultrasgirls#ultrashooligans;22/02/2021 22:08
107;CLm-RnyDhz3;http://instagram.com/p/CLm-RnyDhz3;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/152507424_1048711018950739_327653468164298853_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=nFE88BgWvn8AX9U3ssw&tp=1&oh=5459409b6f31f3c69fa4b11e979b667d&oe=60606591;180;19589371908;<U+0001F914><U+0001F447>  #ultrasmentality#ultras#ultrasworld#ultraslife#ultrastifo#ultrasliberi#ultrasstickers#ultrasstyle#nopyronoparty#nofacenoname#againstmodernfootball#hooligans#hooliganstv#acab#1312#ultrasgirl#ultrasgirls#ultrashooligans;22/02/2021 22:06
108;CLm97U8g8No;http://instagram.com/p/CLm97U8g8No;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152422360_1032830457225244_4596909641062469558_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=yF6eeClj0s4AX89Ets5&tp=1&oh=f4fdd5b88e1f9a284360d62bc5b420f1&oe=605FEF62;9;24338989211;<U+2705> Sul América <U+2705> . <U+0001F4E2> O Corinthians está classificado para a Sul Americana ! Vai Timão  . #vidabancada #ultras #hooligans #hooligansfootball #hooligansmentality #noultrasnoparty #nopyronoparty #pyro #1312 #ultrasliberi #ultrasmentality #ultrasfootball #ACAB #torcida #torcidaorganizada #arquibancada #torcidas #supporter #supports #sudamerica #soccer #calcio #corinthians #futebol #futbol #football #fussball #2021 #support #awaydays;22/02/2021 22:03
109;CLm9qPWg4Hp;http://instagram.com/p/CLm9qPWg4Hp;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152856337_120028830041451_1514652712332153039_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=z9F_Uciq8VsAX9i24My&tp=1&oh=f4c293eef2c6e262904a468ba9fb93f9&oe=6061D45E;9;24338989211;<U+2705> Sul América <U+2705> . <U+0001F4E2> O Red Bull Bragantino está classificado para a Sul Americana ! Os Bulls do Braga  . #vidabancada #ultras #hooligans #hooligansfootball #hooligansmentality #noultrasnoparty #nopyronoparty #pyro #1312 #ultrasliberi #ultrasmentality #ultrasfootball #ACAB #torcida #torcidaorganizada #arquibancada #torcidas #supporter #supports #sudamerica #soccer #calcio #rbbragantino #futebol #futbol #football #fussball #2021 #support #awaydays;22/02/2021 22:00
110;CLm9Q_jg-bS;http://instagram.com/p/CLm9Q_jg-bS;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152798037_721192628545395_2060151033395826414_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=erNfc3MhbQQAX_iYKuo&tp=1&oh=290607287f702c622988fcc6bf2225cf&oe=605E3E9A;9;24338989211;<U+2705> Sul América <U+2705> . <U+0001F4E2> O Athletico PR está classificado para a Sul Americana ! Olha o Furacão aí  . #vidabancada #ultras #hooligans #hooligansfootball #hooligansmentality #noultrasnoparty #nopyronoparty #pyro #1312 #ultrasliberi #ultrasmentality #ultrasfootball #ACAB #torcida #torcidaorganizada #arquibancada #torcidas #supporter #supports #sudamerica #soccer #calcio #athleticoparanaense #futebol #futbol #football #fussball #2021 #support #awaydays;22/02/2021 21:57
111;CLm8-IcgqHQ;http://instagram.com/p/CLm8-IcgqHQ;https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/152391753_130148212336927_3430810085943901874_n.jpg?_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=qaTxTwCY_S0AX9Lwvqw&tp=1&oh=abef8814161d7c9d2ac0b8ae5047d596&oe=60602633;5;24338989211;<U+2705> Sul América <U+2705> . <U+0001F4E2> O Atlético GO está classificado para a Sul Americana ! Vamo Dragão  . #vidabancada #ultras #hooligans #hooligansfootball #hooligansmentality #noultrasnoparty #nopyronoparty #pyro #1312 #ultrasliberi #ultrasmentality #ultrasfootball #ACAB #torcida #torcidaorganizada #arquibancada #torcidas #supporter #supports #sudamerica #soccer #calcio #atleticogoianiense #futebol #futbol #football #fussball #2021 #support #awaydays;22/02/2021 21:54
